user,action,camera,gt,n_cameras,beta_n_frames,angle_deg,n_frames,conf_thresh,stature_mm,joint_variant,err_smooth_all_mm,err_smooth_conf_mm,err_placed_all_mm,err_placed_conf_mm,err_smooth_all_pct_stature,err_smooth_conf_pct_stature,err_placed_all_pct_stature,err_placed_conf_pct_stature,pa_mpjpe_mm,n_mpjpe_mm,beta_00,beta_01,beta_02,beta_03,beta_04,beta_05,beta_06,beta_07,beta_08,beta_09,errj_Hip_mm,errj_RHip_mm,errj_RKnee_mm,errj_RAnkle_mm,errj_LHip_mm,errj_LKnee_mm,errj_LAnkle_mm,errj_Spine_mm,errj_Thorax_mm,errj_Nose_mm,errj_Head_mm,errj_LShoulder_mm,errj_LElbow_mm,errj_LWrist_mm,errj_RShoulder_mm,errj_RElbow_mm,errj_RWrist_mm,bone_r_thigh_ratio,bone_r_shank_ratio,bone_l_thigh_ratio,bone_l_shank_ratio,bone_l_upperarm_ratio,bone_l_forearm_ratio,bone_r_upperarm_ratio,bone_r_forearm_ratio,bone_hip_width_ratio,bone_shoulder_width_ratio
B156,B156_GMS_3_5,3,triangulated,3,62,225.3,143,0.3,1020.0,smooth_all,90.547,87.855,89.897,86.701,8.877,8.613,8.813,8.5,40.477,56.874,-0.22838,-0.01245,0.04316,0.07624,0.02762,-0.0206,-0.04137,-0.01695,0.02593,0.01654,88.671,97.667,86.021,54.279,94.302,75.066,63.514,,108.923,,,129.393,133.432,142.924,78.396,58.399,52.819,1.3448,1.2857,1.3621,1.247,1.0465,1.0218,0.984,1.0532,1.3472,0.8131
B156,B156_GMS_3_5,1,triangulated,3,98,269.49,143,0.3,1020.0,smooth_all,143.969,143.969,147.843,147.843,14.115,14.115,14.494,14.494,38.038,56.275,-0.16792,0.01045,0.05749,0.10732,0.01562,-0.02187,-0.04494,-0.0142,0.04959,0.01789,156.951,162.342,151.983,60.618,152.141,127.947,41.298,,203.036,,,199.649,164.28,151.612,182.494,142.625,132.793,1.3668,1.2034,1.2656,1.2876,1.032,1.0096,0.9827,1.0216,1.1975,0.7551
B156,B156_GMS_3_5,2,triangulated,3,84,308.12,143,0.3,1020.0,smooth_all,121.273,121.792,122.298,122.862,11.89,11.94,11.99,12.045,47.711,53.654,-0.24659,-0.06438,0.03946,0.06515,-0.00252,-0.03207,-0.01846,-0.01274,-0.0578,-0.01396,123.032,135.9,99.498,70.31,125.974,121.41,80.382,,138.562,,,118.557,125.127,131.206,144.286,126.81,163.227,1.3839,1.2162,1.319,1.2683,1.0515,1.0266,1.0025,0.979,1.3216,0.8051
B156,B156_GMS_4_1,3,triangulated,3,57,224.88,143,0.3,1020.0,smooth_all,65.425,64.932,62.825,62.739,6.414,6.366,6.159,6.151,39.076,46.232,-0.24306,-0.01802,-0.00773,0.04052,-0.00181,-0.0086,-0.00863,-0.00485,-0.06646,-0.00676,64.135,76.879,61.344,47.313,66.754,71.215,63.478,,55.687,,,53.794,58.401,96.048,60.343,161.68,65.104,1.2605,1.2185,1.22,1.145,1.0879,0.9584,1.1107,1.0955,1.346,0.8422
B156,B156_GMS_4_1,1,triangulated,3,141,270.14,143,0.3,1020.0,smooth_all,157.862,157.862,159.015,159.015,15.477,15.477,15.59,15.59,40.545,45.472,-0.17709,-0.00718,0.01054,0.02578,0.00228,-0.02144,-0.02884,-0.00428,-0.00588,0.00069,139.68,154.588,139.948,173.652,126.551,140.405,157.804,,157.943,,,134.722,94.929,123.877,185.175,226.488,257.727,1.2863,1.2041,1.2265,1.1924,1.1054,0.9787,1.1089,0.9313,1.2589,0.8476
B156,B156_GMS_4_1,2,triangulated,3,92,309.66,143,0.3,1020.0,smooth_all,109.874,111.054,113.255,114.483,10.772,10.888,11.103,11.224,47.088,56.644,-0.28103,-0.06984,0.02043,0.05275,0.01996,-0.03639,0.00208,-0.01091,-0.09227,-0.02572,116.435,126.592,108.186,64.369,116.454,120.596,75.76,,123.973,,,95.106,143.825,129.676,130.258,71.485,122.399,1.2558,1.1969,1.2036,1.1583,1.1233,0.9618,1.1025,0.9432,1.3483,0.8208
B156,B156_GMS_4_2,3,triangulated,3,58,224.23,140,0.3,1020.0,smooth_all,110.068,110.068,115.084,115.084,10.791,10.791,11.283,11.283,38.182,52.376,-0.2062,0.00149,0.07395,0.11204,0.02957,-0.01143,-0.05332,-0.01381,0.0565,0.01919,116.223,124.907,100.698,51.577,114.196,115.929,56.618,,139.81,,,149.98,135.354,133.861,114.065,100.952,80.871,1.2818,1.23,1.3331,1.1544,1.0443,1.0156,1.0122,1.0577,1.3141,0.7984
B156,B156_GMS_4_2,1,triangulated,3,136,269.6,140,0.3,1020.0,smooth_all,118.738,118.738,122.52,122.52,11.641,11.641,12.012,12.012,34.014,41.012,-0.13894,-0.00545,-0.00996,-0.0063,-0.00901,-0.02271,-0.00069,-0.00113,-0.04983,-0.00999,122.176,126.941,92.016,99.711,119.432,87.773,92.935,,146.506,,,139.682,110.776,118.302,142.175,121.509,139.373,1.2266,1.1682,1.2285,1.1388,1.1212,0.9974,1.0995,0.9671,1.2072,0.8128
B156,B156_GMS_4_2,2,triangulated,3,105,309.25,140,0.3,1020.0,smooth_all,114.917,115.156,118.291,118.848,11.266,11.29,11.597,11.652,42.741,53.815,-0.23675,-0.06075,0.02052,0.04614,0.02028,-0.03542,8e-05,-0.00536,-0.0896,-0.02281,115.651,128.741,96.074,36.634,113.502,98.65,62.692,,138.456,,,116.108,150.119,115.953,143.127,123.835,175.423,1.2995,1.1919,1.2687,1.2332,1.0968,1.0277,1.0309,0.9551,1.3107,0.8199
B197,B197_GMS_1_2,3,triangulated,3,125,220.95,153,0.3,1020.0,smooth_all,65.622,65.549,68.819,68.729,6.434,6.426,6.747,6.738,38.47,42.177,-0.40829,0.01333,-0.04352,-0.02357,-0.00139,-0.02157,0.0028,0.0016,-0.06611,-0.00996,74.471,77.466,62.66,43.708,83.897,49.27,47.583,,71.395,,,57.856,60.359,114.783,68.317,52.787,54.155,1.3082,0.9993,1.2639,1.1226,1.0782,1.0219,1.066,1.171,1.369,0.8533
B197,B197_GMS_1_2,1,triangulated,3,153,269.17,153,0.3,1020.0,smooth_all,104.3,104.3,110.663,110.663,10.226,10.226,10.849,10.849,36.959,53.705,-0.19078,-0.0092,-0.00039,0.01265,0.01273,-0.03751,-0.00109,-0.00068,-0.03396,0.01304,115.763,115.254,73.045,62.095,121.384,60.398,62.559,,111.047,,,120.062,149.659,123.564,125.852,118.915,111.853,1.2875,0.9951,1.1991,1.1038,1.0917,1.0707,1.0572,1.1432,1.2579,0.8336
B197,B197_GMS_1_2,2,triangulated,3,153,315.67,153,0.3,1020.0,smooth_all,66.687,66.687,68.336,68.336,6.538,6.538,6.7,6.7,37.381,50.123,-0.34257,-0.04371,-0.00723,-0.00505,0.00082,-0.03924,-0.0125,-0.00273,-0.0698,-0.00894,45.867,62.421,60.331,62.397,54.206,43.761,45.029,,77.83,,,74.118,91.157,91.864,71.097,73.264,78.323,1.2676,0.979,1.2056,1.1052,1.1236,1.0811,1.0776,1.0673,1.3757,0.8584
B197,B197_GMS_1_4,3,triangulated,3,103,221.58,128,0.3,1020.0,smooth_all,65.606,64.069,67.218,65.64,6.432,6.281,6.59,6.435,37.217,41.38,-0.42162,0.01183,-0.02045,0.01206,0.01271,-0.02304,-0.01015,0.00281,-0.03026,0.00464,78.63,76.054,53.667,35.308,89.005,49.691,52.271,,67.242,,,58.996,78.956,89.865,78.977,49.007,62.155,1.3151,0.9952,1.2602,1.0319,1.1077,1.0383,1.0582,1.255,1.3359,0.8709
B197,B197_GMS_1_4,1,triangulated,3,128,269.71,128,0.3,1020.0,smooth_all,119.49,119.49,120.635,120.635,11.715,11.715,11.827,11.827,33.298,51.489,-0.34928,0.01327,-0.0373,0.00966,0.023,-0.03345,-0.00376,-0.00361,-0.03025,0.01674,138.971,138.224,101.687,40.511,143.37,70.687,50.928,,143.745,,,149.185,155.862,141.424,159.158,143.183,112.226,1.2261,0.979,1.1492,1.0422,1.1334,1.0492,1.015,1.2221,1.3,0.8396
B197,B197_GMS_1_4,2,triangulated,3,128,316.09,128,0.3,1020.0,smooth_all,61.736,61.736,62.048,62.048,6.053,6.053,6.083,6.083,36.911,43.136,-0.34228,-0.02275,0.0026,-0.00468,0.00923,-0.03218,-0.02824,-0.0044,-0.04633,-0.00872,48.64,61.654,107.707,87.172,51.321,39.087,38.474,,66.83,,,61.869,61.208,57.285,61.85,55.396,63.167,1.1807,0.9589,1.088,1.0739,1.0931,1.1461,1.0161,1.1897,1.325,0.8797
B197,B197_GMS_1_5,3,triangulated,3,123,223.18,123,0.3,1020.0,smooth_all,73.899,73.899,78.845,78.845,7.245,7.245,7.73,7.73,36.98,46.637,-0.25048,-0.03193,0.05567,0.04767,0.03094,-0.03072,-0.02648,-0.00897,0.00541,0.00817,81.225,93.57,53.827,39.204,84.828,51.268,64.234,,94.438,,,93.38,71.611,92.847,67.106,66.323,81.619,1.2332,1.1195,1.2461,1.0056,1.1401,1.1206,1.0751,1.1251,1.4592,0.856
B197,B197_GMS_1_5,1,triangulated,3,123,271.11,123,0.3,1020.0,smooth_all,90.081,90.081,94.238,94.238,8.831,8.831,9.239,9.239,33.308,44.425,-0.16505,0.01514,-0.03111,0.02343,0.00596,-0.04272,0.03232,-0.00213,-0.06232,0.01754,104.138,120.114,79.682,91.516,92.999,55.173,45.51,,88.533,,,90.82,89.539,74.368,109.677,122.268,100.654,1.2327,1.086,1.3036,0.9827,1.0532,1.1548,1.0219,1.0515,1.3064,0.8548
B197,B197_GMS_1_5,2,triangulated,3,123,317.2,123,0.3,1020.0,smooth_all,78.542,78.542,81.547,81.547,7.7,7.7,7.995,7.995,43.814,45.759,-0.30141,-0.01424,-0.02739,-0.01138,-0.0037,-0.03925,0.02745,-0.00674,-0.10754,-0.01533,73.025,75.849,42.421,35.808,86.248,80.518,53.625,,73.922,,,55.126,100.355,100.591,68.288,71.767,181.703,1.2858,1.0713,1.3511,0.968,1.1456,1.1952,1.1083,1.0797,1.434,0.8692
B197,B197_GMS_1_7,3,triangulated,3,2,222.97,141,0.3,1020.0,smooth_all,112.656,99.441,113.001,99.735,11.045,9.749,11.079,9.778,49.97,53.569,-0.51596,0.0026,-0.02546,-0.00897,0.00548,-0.03065,-0.00114,-0.00438,-0.00999,0.00679,118.635,147.217,105.22,38.037,91.696,58.131,99.399,,118.651,,,120.045,131.292,252.6,86.773,102.156,107.336,1.0928,1.1153,1.302,0.9341,1.2672,1.2653,1.0338,1.0813,1.3857,0.881
B197,B197_GMS_1_7,1,triangulated,3,141,269.95,141,0.3,1020.0,smooth_all,93.039,93.039,94.355,94.355,9.121,9.121,9.25,9.25,35.277,40.226,-0.28213,-0.021,0.02687,0.0435,0.03938,-0.03819,-0.01073,-0.00193,0.02221,0.01651,85.079,55.288,92.306,137.372,120.503,97.581,97.781,,86.87,,,116.172,,,99.815,73.721,53.979,1.1699,1.1464,1.3661,1.0228,,,1.0043,1.0104,1.2778,0.8431
B197,B197_GMS_1_7,2,triangulated,3,141,315.04,141,0.3,1020.0,smooth_all,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.13885,0.04263,-0.00944,0.04406,0.01619,-0.04491,0.02147,0.00161,-0.02659,0.01804,,,,,,,,,,,,,,,,,,,,,,,,,,,
B197,B197_GMS_2_1,3,triangulated,3,3,222.78,148,0.3,1020.0,smooth_all,85.284,79.162,95.784,89.373,8.361,7.761,9.391,8.762,41.918,48.922,-0.67884,0.03195,-0.0798,-0.05307,-0.01563,-0.02945,-0.02089,0.00998,-0.06225,-0.01316,86.594,75.712,76.53,60.966,105.966,56.04,82.32,,88.824,,,68.487,117.257,128.637,109.627,85.091,51.921,1.2034,0.9078,1.166,1.1195,1.0379,1.0836,1.1674,1.1679,1.3247,0.8475
B197,B197_GMS_2_1,1,triangulated,3,148,268.95,148,0.3,1020.0,smooth_all,174.067,174.067,171.836,171.836,17.065,17.065,16.847,16.847,40.513,57.176,-0.353,0.08495,-0.06654,0.01164,0.02354,-0.02043,-0.00718,0.00289,0.00891,0.01907,211.348,202.866,177.49,74.107,223.004,103.103,75.87,,238.127,,,240.212,,,244.017,158.529,140.125,1.171,0.9844,1.1497,1.0801,,,1.1314,1.1942,1.3602,0.829
B197,B197_GMS_2_1,2,triangulated,3,148,313.12,148,0.3,1020.0,smooth_all,69.495,69.495,69.727,69.727,6.813,6.813,6.836,6.836,32.014,60.532,-0.3368,0.04926,0.03145,0.07334,0.0244,-0.02958,-0.05849,-0.00183,0.05671,0.02257,39.86,51.125,26.225,129.151,52.32,86.44,75.515,,83.407,,,113.652,129.571,92.465,70.91,79.58,23.82,1.1175,0.9413,1.087,1.1172,1.1263,1.1026,1.1294,1.0728,1.4146,0.8595
B197,B197_GMS_3_2,3,triangulated,3,2,221.48,125,0.3,1020.0,smooth_all,127.724,97.733,124.602,94.174,12.522,9.582,12.216,9.233,45.783,72.886,-0.35456,0.03451,0.08854,0.11093,0.03397,-0.00415,-0.06027,-0.01794,0.08894,0.00334,109.043,121.412,85.878,51.838,107.496,78.941,63.425,,130.619,,,139.805,236.047,339.034,90.325,66.378,143.81,1.2257,1.1265,1.2044,1.0959,1.0852,1.1064,0.9592,1.2468,1.4366,0.8913
B197,B197_GMS_3_2,1,triangulated,3,125,267.95,125,0.3,1020.0,smooth_all,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.16632,0.03305,0.06221,0.0688,0.03637,-0.02298,-0.04402,-0.00972,0.07131,0.0296,,,,,,,,,,,,,,,,,,,,,,,,,,,
B197,B197_GMS_3_2,2,triangulated,3,35,312.45,125,0.3,1020.0,smooth_all,90.64,76.457,92.078,78.219,8.886,7.496,9.027,7.669,45.124,56.483,-0.33982,0.0168,0.01505,0.02128,-7e-05,-0.03395,-0.0122,-0.00506,-0.00857,-0.00583,83.688,90.597,58.977,47.113,92.759,71.962,55.547,,89.569,,,74.946,,,92.268,133.589,196.66,1.2213,1.1173,1.2214,1.1424,,,1.0613,1.1317,1.4831,0.8804
B197,B197_GMS_3_3,1,triangulated,2,120,268.04,127,0.3,1020.0,smooth_all,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1854,0.04289,0.0474,0.05182,0.01814,-0.02162,-0.05443,-0.01265,0.08279,0.03245,,,,,,,,,,,,,,,,,,,,,,,,,,,
B197,B197_GMS_3_3,2,triangulated,2,3,312.73,127,0.3,1020.0,smooth_all,113.528,89.577,114.101,90.098,11.13,8.782,11.186,8.833,59.426,72.775,-0.29623,-0.00509,0.06575,0.0923,0.00933,-0.02696,-0.03078,-0.01522,0.01106,-0.0027,92.919,102.847,71.588,49.304,104.202,109.161,75.276,,103.547,,,84.131,,,102.793,201.79,264.779,1.2268,1.1193,1.1962,1.1702,,,1.0519,1.2138,1.4429,0.8601
B197,B197_GMS_3_4,3,triangulated,3,36,221.98,151,0.3,1020.0,smooth_all,88.053,82.253,89.463,83.567,8.633,8.064,8.771,8.193,34.826,45.951,-0.23805,0.03545,0.07417,0.12122,0.03519,-0.00684,-0.05197,-0.01267,0.07579,0.02344,92.13,105.797,77.078,49.048,85.134,51.741,40.865,,117.46,,,123.865,114.501,170.698,75.088,60.152,51.591,1.2764,1.1119,1.2743,1.0854,1.1133,1.0791,1.088,1.1444,1.3269,0.8276
B197,B197_GMS_3_4,1,triangulated,3,151,267.92,151,0.3,1020.0,smooth_all,127.207,127.207,126.283,126.283,12.471,12.471,12.381,12.381,27.885,34.773,-0.14504,0.04588,0.03627,0.05747,0.0164,-0.0226,-0.03867,-0.00981,0.04957,0.02555,145.527,122.46,100.268,120.654,170.692,123.365,163.564,,116.568,,,131.439,151.798,124.784,128.738,110.843,70.195,1.2615,1.1056,1.2471,1.1424,1.0792,1.0821,0.9801,1.0724,1.279,0.8142
B197,B197_GMS_3_4,2,triangulated,3,35,311.78,151,0.3,1020.0,smooth_all,82.407,65.976,85.04,68.298,8.079,6.468,8.337,6.696,46.044,61.547,-0.27462,-0.01502,0.07239,0.11148,0.02153,-0.02581,-0.05304,-0.01021,0.03315,0.01537,70.848,91.644,47.219,32.827,77.816,59.209,40.414,,78.341,,,51.407,59.882,53.043,83.811,132.675,233.036,1.2442,1.1089,1.1966,1.1765,1.1045,1.0911,1.0267,1.1771,1.3772,0.8644
B197,B197_GMS_4_4,3,triangulated,3,125,222.3,142,0.3,1020.0,smooth_all,65.719,66.062,63.182,63.481,6.443,6.477,6.194,6.224,40.794,43.421,-0.20344,0.09257,0.02613,0.08205,0.02875,-0.01036,-0.04011,-0.0039,0.06447,0.01749,65.973,81.611,86.061,83.775,58.467,45.31,58.672,,54.315,,,52.976,78.305,67.63,48.899,77.639,60.611,1.124,1.158,1.1911,1.0595,1.0342,0.934,1.0075,0.9626,1.3544,0.8936
B197,B197_GMS_4_4,1,triangulated,3,142,269.35,142,0.3,1020.0,smooth_all,162.261,161.987,163.21,162.94,15.908,15.881,16.001,15.974,39.088,60.238,-0.12641,0.04805,-0.03404,-0.0468,-0.01243,-0.0287,0.00419,0.00686,-0.03952,-0.00544,150.657,132.729,90.614,92.094,171.035,104.34,107.115,,206.248,,,215.11,247.562,247.499,191.391,167.369,169.238,1.1432,1.1339,1.1551,1.1283,1.1018,1.0145,0.9484,1.1661,1.2722,0.8477
B197,B197_GMS_4_4,2,triangulated,3,142,314.51,142,0.3,1020.0,smooth_all,60.419,60.509,62.661,62.683,5.923,5.932,6.143,6.145,48.616,54.56,-0.27054,0.02188,-0.00683,0.03851,0.01317,-0.02753,-0.01251,-0.00163,-0.00709,-0.00507,44.746,58.107,29.081,34.307,56.825,48.013,38.352,,36.066,,,44.698,77.777,64.502,38.919,145.989,145.806,1.1652,1.1064,1.164,1.1436,1.039,1.1068,0.9448,1.0086,1.4641,0.8782
B199,B199_GMS_1_2,3,triangulated,3,150,216.04,197,0.3,1020.0,smooth_all,84.325,82.875,88.219,86.769,8.267,8.125,8.649,8.507,34.847,47.381,-0.17958,0.00608,0.03797,0.04955,0.0268,-0.01328,-0.0204,-0.00826,0.00676,0.00361,89.409,96.053,46.639,75.639,87.82,58.681,66.393,,106.583,,,106.781,91.538,105.048,86.19,87.47,76.309,1.2249,1.2869,1.2294,1.2003,1.0505,1.1046,1.1337,1.0841,1.3273,0.8315
B199,B199_GMS_1_2,1,triangulated,3,197,261.65,197,0.3,1020.0,smooth_all,98.048,98.048,104.215,104.215,9.613,9.613,10.217,10.217,33.792,56.34,-0.11389,-0.00477,0.02986,0.03028,0.029,-0.03039,-0.01258,-0.00594,-0.00979,0.01995,92.251,97.047,72.016,103.442,96.012,68.288,64.66,,133.744,,,141.031,133.819,132.898,111.223,79.438,68.443,1.1868,1.2648,1.2136,1.2139,1.03,1.1356,1.0851,1.0016,1.2605,0.8172
B199,B199_GMS_1_2,2,triangulated,3,197,318.94,197,0.3,1020.0,smooth_all,143.406,143.406,149.364,149.364,14.059,14.059,14.644,14.644,39.453,59.276,-0.21048,-0.0136,0.04176,0.02944,0.01551,-0.03523,-0.02437,-0.00788,-0.00219,0.0059,150.906,159.545,104.611,50.017,149.551,118.296,82.761,,203.364,,,172.842,124.313,122.51,201.522,163.195,188.655,1.2025,1.2133,1.2013,1.218,1.0745,1.1932,1.1381,0.9916,1.3497,0.7869
B199,B199_GMS_1_3,3,triangulated,3,99,217.21,118,0.3,1020.0,smooth_all,93.216,91.896,94.015,92.683,9.139,9.009,9.217,9.087,40.659,60.103,-0.18047,-0.02252,-0.00343,0.00036,0.01401,-0.01986,0.00568,-0.00626,-0.05838,-0.01105,87.409,94.202,78.736,139.533,90.826,57.028,80.864,,99.076,,,104.426,106.24,108.148,81.247,84.031,91.121,1.2256,1.3414,1.252,1.2614,1.1012,1.0818,1.1926,1.1452,1.3686,0.7786
B199,B199_GMS_1_3,1,triangulated,3,118,263.86,118,0.3,1020.0,smooth_all,190.518,190.518,189.541,189.541,18.678,18.678,18.582,18.582,31.688,61.805,-0.10448,-0.02511,0.04453,0.03691,0.02615,-0.03056,-0.02716,-0.0111,0.00876,0.02274,190.101,196.968,154.274,48.442,184.469,160.388,58.528,,282.744,,,273.807,249.539,249.144,253.665,179.425,185.759,1.1917,1.2932,1.1207,1.3214,1.0544,0.9687,1.1129,0.9928,1.199,0.784
B199,B199_GMS_1_3,2,triangulated,3,106,320.79,118,0.3,1020.0,smooth_all,177.747,176.415,178.288,177.231,17.426,17.296,17.479,17.376,47.874,66.422,-0.20531,-0.0332,0.03614,0.02551,0.00546,-0.0328,-0.00715,-0.00846,-0.04376,-0.00522,180.385,197.906,170.217,115.091,173.452,135.243,95.272,,218.562,,,183.906,184.941,180.908,225.023,198.054,232.017,1.2368,1.2529,1.1971,1.3019,1.1189,1.1326,1.1597,1.043,1.4174,0.799
B199,B199_GMS_2_1,3,triangulated,3,76,213.47,135,0.3,1020.0,smooth_all,127.523,126.597,137.389,136.915,12.502,12.411,13.47,13.423,40.423,58.277,-0.30464,0.0269,0.08281,0.1283,0.01579,-0.01223,-0.03755,-0.01389,0.04996,0.0195,137.932,144.796,81.416,79.95,140.733,81.806,86.793,,156.727,,,171.538,133.578,136.604,132.95,151.54,152.478,1.2114,1.1868,1.213,1.2087,1.0762,1.1135,1.1411,1.1296,1.2754,0.8228
B199,B199_GMS_2_1,1,triangulated,3,135,261.46,135,0.3,1020.0,smooth_all,120.429,120.429,121.144,121.144,11.807,11.807,11.877,11.877,45.021,55.374,-0.29138,0.00034,0.02146,0.04109,0.00575,-0.0161,-0.01974,-0.01082,-0.01543,0.01306,118.726,115.309,121.968,156.146,130.627,95.426,132.904,,101.475,,,97.157,201.157,169.288,125.851,114.505,117.423,1.2333,1.2509,1.271,1.2113,1.0652,0.9545,1.1059,1.1536,1.2754,0.8359
B199,B199_GMS_2_1,2,triangulated,3,135,322.12,135,0.3,1020.0,smooth_all,122.159,121.977,129.065,128.899,11.976,11.959,12.653,12.637,49.903,55.935,-0.23838,-0.07214,-0.00258,-0.01124,-0.00356,-0.03681,0.00899,-0.01361,-0.07973,-0.01751,128.915,124.671,115.429,65.859,140.295,105.172,71.794,,143.442,,,120.554,162.132,170.37,147.353,77.453,154.129,1.1035,1.2588,1.1787,1.2205,1.1112,1.2183,1.1202,0.9273,1.32,0.8286
B199,B199_GMS_2_2,3,triangulated,3,114,217.22,124,0.3,1020.0,smooth_all,92.702,92.702,92.587,92.587,9.088,9.088,9.077,9.077,34.963,49.671,-0.139,0.00576,0.03485,0.03606,0.0216,-0.01643,-0.01166,-0.0062,-0.01197,-0.00269,92.464,104.779,49.199,51.602,89.149,76.632,65.09,,124.158,,,133.937,109.25,148.612,93.329,95.491,66.878,1.1404,1.2108,1.1788,1.24,1.1223,1.1335,1.1239,1.0601,1.3503,0.8169
B199,B199_GMS_2_2,1,triangulated,3,124,262.28,124,0.3,1020.0,smooth_all,173.247,173.247,170.997,170.997,16.985,16.985,16.764,16.764,43.902,52.156,-0.11603,0.01,0.05405,0.06122,0.01724,-0.02595,-0.04259,-0.01189,0.0533,0.03362,162.155,162.58,203.559,154.308,172.992,188.337,154.712,,213.853,,,201.476,147.322,184.128,203.206,138.566,133.932,1.1472,1.2544,1.1407,1.2426,1.0561,1.1365,1.0663,0.9892,1.1733,0.808
B199,B199_GMS_2_2,2,triangulated,3,124,318.34,124,0.3,1020.0,smooth_all,173.715,173.715,174.389,174.389,17.031,17.031,17.097,17.097,41.165,51.943,-0.2118,-0.01355,0.04224,0.04412,0.01636,-0.02303,-0.02665,-0.00782,-0.00707,-0.00767,178.687,196.681,164.781,97.56,170.765,153.8,76.224,,210.141,,,176.669,195.192,206.679,214.738,180.988,209.108,1.1196,1.2254,1.0954,1.2697,1.1316,1.2288,1.0989,1.0314,1.3663,0.8134
B199,B199_GMS_2_3,3,triangulated,3,96,217.24,96,0.3,1020.0,smooth_all,63.68,63.68,75.916,75.916,6.243,6.243,7.443,7.443,36.541,40.824,-0.30011,-0.02844,0.0356,0.04916,0.01943,-0.01852,-0.01657,-0.01503,-0.01589,0.00613,60.043,63.958,61.701,85.677,65.475,45.285,61.887,,57.225,,,51.676,81.583,82.169,61.675,50.465,61.19,1.1838,1.2702,1.207,1.1946,1.1258,1.0143,1.1593,1.1591,1.3341,0.824
B199,B199_GMS_2_3,1,triangulated,3,96,262.83,96,0.3,1020.0,smooth_all,74.275,74.275,85.052,85.052,7.282,7.282,8.338,8.338,35.418,45.428,-0.18021,-0.04011,0.01038,-0.01941,0.02426,-0.03762,0.01452,-0.00856,-0.05512,-0.00141,73.645,87.053,44.107,47.378,69.001,52.368,59.35,,80.827,,,88.456,85.104,88.587,82.341,100.349,99.005,1.212,1.1661,1.208,1.2147,1.0908,1.0301,1.1134,1.0195,1.2979,0.821
B199,B199_GMS_2_3,2,triangulated,3,81,319.19,96,0.3,1020.0,smooth_all,109.333,108.311,116.774,115.792,10.719,10.619,11.448,11.352,43.8,49.48,-0.30245,-0.0849,-0.02378,-0.0536,-0.01247,-0.04164,0.03593,-0.01328,-0.15907,-0.03578,117.5,114.568,116.052,75.334,128.853,83.504,60.088,,130.714,,,103.599,130.275,96.498,133.667,102.985,137.613,1.2104,1.1563,1.2454,1.235,1.1562,1.1253,1.1369,1.0152,1.3185,0.8147
B199,B199_GMS_2_4,1,triangulated,2,203,262.38,203,0.3,1020.0,smooth_all,171.859,171.859,172.745,172.745,16.849,16.849,16.936,16.936,43.477,89.05,-0.2086,0.02277,0.07014,0.10994,0.04469,-0.01797,-0.05252,-0.00446,0.06183,0.02221,202.168,194.524,107.606,86.961,216.427,129.507,81.619,,263.065,,,283.156,,,212.346,157.849,127.077,1.2448,1.1976,1.2765,1.2557,,,1.0983,1.1115,1.2968,0.8572
B199,B199_GMS_2_4,2,triangulated,2,203,319.41,203,0.3,1020.0,smooth_all,203.064,203.064,201.988,201.988,19.908,19.908,19.803,19.803,38.274,64.498,-0.013,-0.00157,0.02759,-0.03878,0.02421,-0.03243,0.00178,0.00247,-0.02311,0.01335,240.303,248.511,173.718,89.845,234.356,169.357,62.086,,275.422,,,254.689,,,265.176,215.444,207.859,1.2239,1.1767,1.2452,1.235,,,1.073,1.0427,1.2916,0.7747
B199,B199_GMS_3_1,3,triangulated,3,94,214.64,114,0.3,1020.0,smooth_all,104.902,103.99,111.189,110.105,10.285,10.195,10.901,10.795,33.987,47.786,-0.1562,0.02065,0.08259,0.12847,0.03318,0.00399,-0.02847,-0.01862,0.05127,0.01556,118.031,127.554,64.453,45.013,113.155,73.02,62.641,,134.914,,,140.034,106.353,130.751,108.923,133.58,144.912,1.241,1.2311,1.2674,1.0909,1.037,1.182,1.1213,1.1518,1.3436,0.8546
B199,B199_GMS_3_1,1,triangulated,3,114,261.42,114,0.3,1020.0,smooth_all,62.297,62.297,69.623,69.623,6.108,6.108,6.826,6.826,35.668,44.604,-0.18059,-0.00671,0.06467,0.06305,0.0075,-0.02026,-0.0491,-0.01327,0.04308,0.02269,54.076,66.677,52.24,54.22,46.891,42.923,54.498,,69.047,,,78.814,81.504,95.283,53.504,56.326,75.315,1.1953,1.2301,1.1928,1.1957,1.038,1.1024,1.0232,1.0785,1.2085,0.8579
B199,B199_GMS_3_1,2,triangulated,3,113,320.48,114,0.3,1020.0,smooth_all,60.893,60.621,63.707,63.383,5.97,5.943,6.246,6.214,36.499,40.545,-0.18989,-0.06655,0.03487,0.00962,-0.01396,-0.03139,-0.01201,-0.01365,-0.0803,-0.02213,66.137,71.118,58.202,46.673,79.812,40.7,66.464,,61.133,,,54.56,51.427,100.003,54.08,39.469,65.137,1.2079,1.2411,1.1901,1.311,1.0262,1.219,1.0511,1.0898,1.4152,0.8513
